600, -18960896 
601, -19204608 
602, -19473408 
603, -20212736 
604, -20185856 
605, -21013248 
606, -20989952 
607, -21587200 
608, -21619456 
609, -21666304 
610, -21957376 
611, -21605376 
612, -22489856 
613, -21678592 
614, -22144000 
615, -22286592 
616, -22292224 
617, -22668288 
618, -22269696 
619, -23173120 
620, -22824704 
621, -23244032 
622, -22913792 
623, -23457536 
624, -23133184 
625, -23709952 
626, -23970304 
627, -23626240 
628, -24548864 
629, -24133376 
630, -24921856 
631, -24941824 
632, -25909248 
633, -26133248 
634, -26328576 
635, -26811136 
636, -26568704 
637, -27391232 
638, -26959616 
639, -27710208 
640, -27502592 
641, -27909120 
642, -27749120 
643, -28116480 
644, -28090880 
645, -28577024 
646, -28726528 
647, -27847680 
648, -28651520 
649, -28155392 
650, -28105472 
651, -28116480 
652, -28097536 
653, -28498688 
654, -27784448 
655, -28111360 
656, -27990016 
657, -28649984 
658, -27990784 
659, -28612096 
660, -28266752 
661, -28288256 
662, -28400384 
663, -27952640 
664, -28886784 
665, -28352768 
666, -28855552 
667, -28547328 
668, -28991232 
669, -28619264 
670, -28397056 
671, -29159168 
672, -28397312 
673, -29234432 
674, -28921856 
675, -29116160 
676, -28712192 
677, -29013760 
678, -29283584 
679, -29252096 
680, -29573888 
681, -28985344 
682, -29959936 
683, -29545984 
684, -29896192 
685, -29866496 
686, -29905664 
687, -30328576 
688, -29991424 
689, -30482176 
690, -30141440 
691, -30498304 
692, -30378496 
693, -31151104 
694, -31181824 
695, -31323392 
696, -31603456 
697, -31582720 
698, -31990272 
699, -31916032 
700, -32442624 
701, -32242176 
702, -32551680 
703, -32883712 
704, -32906752 
705, -32768512 
706, -32899072 
707, -33221376 
708, -32633344 
709, -32719104 
710, -33059328 
711, -33009920 
712, -32972544 
713, -32751872 
714, -32794880 
715, -32367104 
716, -32665600 
717, -32461056 
718, -32392192 
719, -32512000 
720, -32513280 
721, -32172800 
722, -31985664 
723, -32240896 
724, -31407104 
725, -32138496 
726, -30793728 
727, -30564864 
728, -30398720 
729, -30130432 
730, -30071552 
731, -28975616 
732, -29638144 
733, -28511488 
734, -28438272 
735, -27713280 
736, -27554560 
737, -27215616 
738, -26144768 
739, -26579712 
740, -25109248 
741, -25335808 
742, -24380160 
743, -24287488 
744, -23012096 
745, -22691328 
746, -22091520 
747, -21597952 
748, -21366272 
749, -20342016 
750, -20227072 
751, -19138048 
752, -19169280 
753, -18424064 
754, -18497792 
755, -17295616 
756, -17236224 
757, -16401152 
758, -16263168 
759, -16389632 
760, -15436288 
761, -15504640 
762, -15109120 
763, -15205632 
764, -14519040 
765, -14365440 
766, -14312960 
767, -14028800 
768, -13981440 
769, -14346240 
770, -14304256 
771, -14207488 
772, -14462464 
773, -14530304 
774, -14498816 
775, -14591232 
776, -13996544 
777, -14393344 
778, -14181376 
779, -14323968 
780, -14338560 
781, -14204928 
782, -14348288 
783, -14105088 
784, -14680832 
785, -14254848 
786, -14900480 
787, -15283968 
788, -15126528 
789, -15561984 
790, -15216384 
791, -15730688 
792, -15502336 
793, -16447744 
794, -15954176 
795, -16576000 
796, -16670464 
797, -17253632 
798, -17286912 
799, -17546240 
800, -18022400 
801, -18230016 
802, -18799104 
803, -18948608 
804, -19086080 
805, -19115776 
806, -19393024 
807, -19348224 
808, -20018176 
809, -19958272 
810, -20051968 
811, -20158464 
812, -20505856 
813, -20670976 
814, -20678144 
815, -21016832 
816, -20747776 
817, -21138944 
818, -20999424 
819, -20846336 
820, -20611328 
821, -20861952 
822, -20647680 
823, -20785920 
824, -20639744 
825, -20537344 
826, -20860928 
827, -20421120 
828, -20197632 
829, -19977216 
830, -19984128 
831, -19480064 
832, -19626752 
833, -19487744 
834, -19529728 
835, -19404544 
836, -19146752 
837, -18997248 
838, -18824192 
839, -18760448 
840, -18483200 
841, -18228736 
842, -18369536 
843, -18065664 
844, -18118400 
845, -17974272 
846, -17734656 
847, -17734400 
848, -17470464 
849, -17117952 
850, -16673536 
851, -16520192 
852, -15790848 
853, -15946752 
854, -15606528 
855, -15594752 
856, -15405056 
857, -15172352 
858, -15301888 
859, -14976256 
860, -14990080 
861, -14871808 
862, -14981376 
863, -14942720 
864, -15085568 
865, -15155456 
866, -14871552 
867, -15374592 
868, -14643968 
869, -15155968 
870, -15162112 
871, -15139584 
872, -15222528 
873, -15160064 
874, -15762688 
875, -15086848 
876, -15844864 
877, -15521024 
878, -16030464 
879, -16020992 
880, -16322816 
881, -16858880 
882, -16955648 
883, -17390592 
884, -17533184 
885, -17552640 
886, -18350080 
887, -18620416 
888, -18753536 
889, -19070464 
890, -19578880 
891, -19633920 
892, -20453888 
893, -20836352 
894, -21008128 
895, -21390848 
896, -21513216 
897, -22112000 
898, -22523904 
899, -22999040 
900, -23098880 
901, -23797248 
902, -24069120 
903, -24070144 
904, -24412928 
905, -24338944 
906, -25171456 
907, -24835840 
908, -25233408 
909, -25231872 
910, -25600000 
911, -25692672 
912, -25723648 
913, -26051072 
914, -25888768 
915, -26596096 
916, -26757632 
917, -27300608 
918, -27343616 
919, -27394560 
920, -27852800 
921, -27952128 
922, -28065792 
923, -28237824 
924, -28187392 
925, -28542976 
926, -28789504 
927, -28960000 
928, -29133568 
929, -29024256 
930, -29424896 
931, -29334528 
932, -29262592 
933, -29060352 
934, -29289728 
935, -29126912 
936, -29085952 
937, -28885248 
938, -28879360 
939, -28502528 
940, -28507904 
941, -28356864 
942, -28241664 
943, -28098560 
944, -27633664 
945, -27723776 
946, -27623680 
947, -27382272 
948, -27607296 
949, -27597568 
950, -27631360 
951, -27665664 
952, -27267328 
953, -27215872 
954, -27291648 
955, -26603776 
956, -27133952 
957, -26150656 
958, -26308864 
959, -26188800 
960, -26131712 
961, -25859840 
962, -25499136 
963, -25246720 
964, -25385216 
965, -24953344 
966, -24915968 
967, -24343808 
968, -24286976 
